2.500000000000000000e-01,2.894736842105263275e-01,3.289473684210526550e-01,3.684210526315789269e-01,4.078947368421052544e-01,4.473684210526315819e-01,4.868421052631578538e-01,5.263157894736841813e-01,5.657894736842105088e-01,6.052631578947368363e-01,6.447368421052631637e-01,6.842105263157893802e-01,7.236842105263157077e-01,7.631578947368420351e-01,8.026315789473683626e-01,8.421052631578946901e-01,8.815789473684210176e-01,9.210526315789473450e-01,9.605263157894736725e-01,1.000000000000000000e+00
2.227142695999937132e+02,1.682696210999856703e+02,1.293780892000067979e+02,1.043497251000080723e+02,8.400575499999104068e+01,7.055780030001187697e+01,6.080032410001149401e+01,5.334279200001037680e+01,4.441614149999804795e+01,3.845850190002238378e+01,3.425839209998957813e+01,3.019642729999031872e+01,2.709375689999433234e+01,2.508257150001008995e+01,2.220526689998223446e+01,2.021544359999825247e+01,1.846100040001329035e+01,1.732200539999757893e+01,1.570564390000072308e+01,1.453069810001761653e+01
