2.500000000000000000e-01,2.894736842105263275e-01,3.289473684210526550e-01,3.684210526315789269e-01,4.078947368421052544e-01,4.473684210526315819e-01,4.868421052631578538e-01,5.263157894736841813e-01,5.657894736842105088e-01,6.052631578947368363e-01,6.447368421052631637e-01,6.842105263157893802e-01,7.236842105263157077e-01,7.631578947368420351e-01,8.026315789473683626e-01,8.421052631578946901e-01,8.815789473684210176e-01,9.210526315789473450e-01,9.605263157894736725e-01,1.000000000000000000e+00
3.543638456999906339e+02,2.676599025999894366e+02,2.071014058000000659e+02,1.678135266999888700e+02,1.342070357000047807e+02,1.116088332000072114e+02,9.458998749998863786e+01,8.123453149999841116e+01,6.990726379997795448e+01,6.195523220000904985e+01,5.473055040001054294e+01,4.843717150000156835e+01,4.290668799998820759e+01,3.926985260000219569e+01,3.599463329999707639e+01,3.359486069998820312e+01,3.041635909999604337e+01,2.860477999999420717e+01,2.526793360000010580e+01,2.333368760001030751e+01
